Rank,Project,ReleaseId,ClassPath,NSmells,LOC,Methods,PublicMethods,IsInterface,IsEnum,IsAnnotation,IsAbstract,DiscardReasons
154,OPENJPA,999,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/DelegatingCallableStatement.java,16,970,223,218,false,false,false,false,LOW_BRANCHING<15
155,OPENJPA,999,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/identifier/DBIdentifierUtilImpl.java,16,372,28,24,false,false,false,false,LOW_LOC<500
156,OPENJPA,999,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/ConstPath.java,16,185,21,21,false,false,false,false,LOW_LOC<500
157,OPENJPA,999,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Extension.java,16,175,23,20,false,false,false,false,LOW_LOC<500
158,OPENJPA,999,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/Version.java,16,256,43,41,false,false,false,false,LOW_LOC<500
159,OPENJPA,999,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/HandlerCollectionTableFieldStrategy.java,16,259,20,16,false,false,false,false,LOW_LOC<500
160,OPENJPA,999,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/FetchPlanImpl.java,16,372,64,57,false,false,false,false,LOW_LOC<500
161,OPENJPA,999,openjpa-slice/src/main/java/org/apache/openjpa/slice/jdbc/DistributedStoreQuery.java,16,228,15,12,false,false,false,false,LOW_LOC<500
162,OPENJPA,999,openjpa-kernel/src/main/java/org/apache/openjpa/instrumentation/AbstractDataCacheInstrument.java,16,188,30,29,false,false,false,true,LOW_LOC<500;ABSTRACT_CLASS;LIKELY_SIMPLE_ROLE
163,OPENJPA,999,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/AbstractNonSequentialResultList.java,16,155,20,19,false,false,false,true,LOW_LOC<500;ABSTRACT_CLASS;LIKELY_SIMPLE_ROLE
164,OPENJPA,999,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/SaveFieldManager.java,16,148,10,7,false,false,false,false,LOW_LOC<500;FEW_METHODS<15
165,OPENJPA,999,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/StringDistance.java,16,92,8,7,false,false,false,false,LOW_LOC<500;FEW_METHODS<15
166,OPENJPA,999,openjpa-xmlstore/src/main/java/org/apache/openjpa/xmlstore/XMLStoreManager.java,16,173,14,9,false,false,false,false,LOW_LOC<500;FEW_METHODS<15
167,OPENJPA,999,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/PessimisticLockManager.java,16,160,13,5,false,false,false,false,LOW_LOC<500;FEW_METHODS<15;FEW_PUBLIC_METHODS<7
168,OPENJPA,999,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/ObjectIdValueHandler.java,16,137,10,5,false,false,false,false,LOW_LOC<500;FEW_METHODS<15;FEW_PUBLIC_METHODS<7
169,OPENJPA,999,openjpa-examples/openbooks/src/main/java/jpa/tools/swing/MetamodelHelper.java,16,201,18,17,false,false,false,false,LOW_LOC<500;LIKELY_GUI_CLASS
170,OPENJPA,999,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/FileMetaDataIterator.java,16,141,11,10,false,false,false,false,LOW_LOC<500;LOW_BRANCHING<15;FEW_METHODS<15
171,OPENJPA,999,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/criteria/Joins.java,15,586,62,57,false,false,false,true,ABSTRACT_CLASS
172,OPENJPA,999,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/SubQ.java,15,213,28,26,false,false,false,false,LOW_LOC<500
173,OPENJPA,999,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/LazySchemaFactory.java,15,146,18,17,false,false,false,false,LOW_LOC<500
174,OPENJPA,999,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/LocalManagedRuntime.java,15,160,17,16,false,false,false,false,LOW_LOC<500
175,OPENJPA,999,openjpa-kernel/src/main/java/org/apache/openjpa/meta/SequenceMetaData.java,15,257,42,36,false,false,false,false,LOW_LOC<500
176,OPENJPA,999,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/SQLFormatter.java,15,171,16,14,false,false,false,false,LOW_LOC<500
177,OPENJPA,999,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/LazyForwardResultList.java,15,161,20,17,false,false,false,false,LOW_LOC<500
178,OPENJPA,999,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/PersistenceProviderImpl.java,15,294,20,13,false,false,false,false,LOW_LOC<500
179,OPENJPA,999,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/Constraint.java,15,151,30,26,false,false,false,true,LOW_LOC<500;ABSTRACT_CLASS
180,OPENJPA,999,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/ClearableScheduler.java,15,196,13,8,false,false,false,false,LOW_LOC<500;FEW_METHODS<15
181,OPENJPA,999,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/AnnotationPersistenceXMLMetaDataParser.java,15,188,11,7,false,false,false,false,LOW_LOC<500;FEW_METHODS<15
182,OPENJPA,999,openjpa-slice/src/main/java/org/apache/openjpa/slice/jdbc/UniqueResultObjectProvider.java,15,169,14,10,false,false,false,false,LOW_LOC<500;FEW_METHODS<15
183,OPENJPA,999,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/OperationOrderUpdateManager.java,15,143,7,1,false,false,false,false,LOW_LOC<500;FEW_METHODS<15;FEW_PUBLIC_METHODS<7
184,OPENJPA,999,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/NotEqualTypeExpression.java,15,116,5,3,false,false,false,false,LOW_LOC<500;FEW_METHODS<15;FEW_PUBLIC_METHODS<7
185,OPENJPA,999,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/AnnotationBuilder.java,15,149,18,10,false,false,false,false,LOW_LOC<500;LIKELY_GUI_CLASS
186,OPENJPA,999,openjpa-examples/opentrader/src/main/java/org/apache/openjpa/trader/server/TradingServiceAdapterImpl.java,15,138,17,16,false,false,false,false,LOW_LOC<500;LOW_BRANCHING<15
187,OPENJPA,999,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Variable.java,15,133,26,26,false,false,false,false,LOW_LOC<500;LOW_BRANCHING<15
188,OPENJPA,999,openjpa-kernel/src/main/java/org/apache/openjpa/meta/NoneMetaDataFactory.java,15,155,39,39,false,false,false,false,LOW_LOC<500;LOW_BRANCHING<15
189,OPENJPA,999,openjpa-lib/src/main/java/org/apache/openjpa/lib/log/SLF4JLogFactory.java,15,93,22,19,false,false,false,false,LOW_LOC<500;LOW_BRANCHING<15
190,OPENJPA,999,openjpa-kernel/src/main/java/org/apache/openjpa/meta/InheritanceComparator.java,15,57,5,3,false,false,false,false,LOW_LOC<500;LOW_BRANCHING<15;FEW_METHODS<15;FEW_PUBLIC_METHODS<7
191,OPENJPA,999,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/OpenJPAEntityManager.java,15,208,157,157,true,false,false,false,LOW_LOC<500;LOW_BRANCHING<15;INTERFACE
192,OPENJPA,999,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCDataGenerator.java,14,955,35,6,false,false,false,false,FEW_PUBLIC_METHODS<7
193,OPENJPA,999,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/DelegatingPreparedStatement.java,14,506,111,106,false,false,false,false,LOW_BRANCHING<15
194,OPENJPA,999,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/DataCacheManagerImpl.java,14,149,17,15,false,false,false,false,LOW_LOC<500
195,OPENJPA,999,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/EntityManagerFactoryImpl.java,14,381,39,35,false,false,false,false,LOW_LOC<500
196,OPENJPA,999,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/MergedResultObjectProvider.java,14,158,13,11,false,false,false,false,LOW_LOC<500;FEW_METHODS<15
197,OPENJPA,999,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/FinderQueryImpl.java,14,141,10,6,false,false,false,false,LOW_LOC<500;FEW_METHODS<15;FEW_PUBLIC_METHODS<7
198,OPENJPA,999,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/EqualTypeExpression.java,14,106,5,3,false,false,false,false,LOW_LOC<500;FEW_METHODS<15;FEW_PUBLIC_METHODS<7
199,OPENJPA,999,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/SubclassJoinDiscriminatorStrategy.java,14,113,6,6,false,false,false,false,LOW_LOC<500;FEW_METHODS<15;FEW_PUBLIC_METHODS<7
200,OPENJPA,999,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SecondaryRow.java,14,136,11,5,false,false,false,false,LOW_LOC<500;FEW_METHODS<15;FEW_PUBLIC_METHODS<7
201,OPENJPA,999,openjpa-kernel/src/main/java/org/apache/openjpa/conf/MetaDataCacheMaintenance.java,14,146,10,6,false,false,false,false,LOW_LOC<500;FEW_METHODS<15;FEW_PUBLIC_METHODS<7
202,OPENJPA,999,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/criteria/CriteriaExpressionBuilder.java,14,280,13,1,false,false,false,false,LOW_LOC<500;FEW_METHODS<15;FEW_PUBLIC_METHODS<7;LIKELY_GUI_CLASS
203,OPENJPA,999,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/PersistenceExceptions.java,14,225,14,4,false,false,false,false,LOW_LOC<500;FEW_METHODS<15;FEW_PUBLIC_METHODS<7;LIKELY_SIMPLE_ROLE
204,OPENJPA,999,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/SimpleCaseExpression.java,14,194,25,24,false,false,false,false,LOW_LOC<500;LOW_BRANCHING<15
205,OPENJPA,999,openjpa-kernel/src/main/java/org/apache/openjpa/instrumentation/AbstractPreparedQueryCacheInstrument.java,14,121,19,18,false,false,false,true,LOW_LOC<500;LOW_BRANCHING<15;ABSTRACT_CLASS;LIKELY_SIMPLE_ROLE
206,OPENJPA,999,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/QueryExpressions.java,14,124,11,11,false,false,false,false,LOW_LOC<500;LOW_BRANCHING<15;FEW_METHODS<15
207,OPENJPA,999,openjpa-examples/simple/src/main/java/relations/Main.java,14,85,3,3,false,false,false,false,LOW_LOC<500;LOW_BRANCHING<15;FEW_METHODS<15;FEW_PUBLIC_METHODS<7
208,OPENJPA,999,openjpa-kernel/src/main/java/org/apache/openjpa/util/MapChangeTrackerImpl.java,14,89,9,6,false,false,false,false,LOW_LOC<500;LOW_BRANCHING<15;FEW_METHODS<15;FEW_PUBLIC_METHODS<7
209,OPENJPA,999,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/QueryHints.java,14,18,0,0,true,false,false,false,LOW_LOC<500;LOW_BRANCHING<15;FEW_METHODS<15;FEW_PUBLIC_METHODS<7;INTERFACE
210,OPENJPA,999,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/HintValueConverter.java,14,111,14,14,true,false,false,false,LOW_LOC<500;LOW_BRANCHING<15;FEW_METHODS<15;INTERFACE
211,OPENJPA,999,openjpa-examples/openbooks/src/main/java/openbook/client/Demo.java,13,556,48,35,false,false,false,false,LIKELY_SIMPLE_ROLE
212,OPENJPA,999,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/H2Dictionary.java,13,411,27,23,false,false,false,false,LOW_LOC<500
213,OPENJPA,999,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ResultShape.java,13,190,27,24,false,false,false,false,LOW_LOC<500
214,OPENJPA,999,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Context.java,13,145,23,23,false,false,false,false,LOW_LOC<500
215,OPENJPA,999,openjpa-lib/src/main/java/org/apache/openjpa/lib/log/MultiLogFactory.java,13,143,24,24,false,false,false,false,LOW_LOC<500
216,OPENJPA,999,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/StoreCacheImpl.java,13,134,21,20,false,false,false,false,LOW_LOC<500
217,OPENJPA,999,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/AbstractQuery.java,13,403,45,33,false,false,false,true,LOW_LOC<500;ABSTRACT_CLASS;LIKELY_SIMPLE_ROLE
218,OPENJPA,999,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/RelationStrategies.java,13,167,11,9,false,false,false,false,LOW_LOC<500;FEW_METHODS<15
219,OPENJPA,999,openjpa-kernel/src/main/java/org/apache/openjpa/event/RemoteCommitEvent.java,13,95,11,11,false,false,false,false,LOW_LOC<500;FEW_METHODS<15
220,OPENJPA,999,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/PluginListValue.java,13,145,12,9,false,false,false,false,LOW_LOC<500;FEW_METHODS<15
221,OPENJPA,999,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/DBCPDriverDataSource.java,13,195,15,5,false,false,false,false,LOW_LOC<500;FEW_PUBLIC_METHODS<7
222,OPENJPA,999,openjpa-examples/openbooks/src/main/java/jpa/tools/swing/EntityDataModel.java,13,170,16,12,false,false,false,false,LOW_LOC<500;LIKELY_GUI_CLASS
223,OPENJPA,999,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/criteria/PredicateImpl.java,13,142,20,14,false,false,false,true,LOW_LOC<500;LOW_BRANCHING<15;ABSTRACT_CLASS
224,OPENJPA,999,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/ZipFileMetaDataIterator.java,13,112,9,9,false,false,false,false,LOW_LOC<500;LOW_BRANCHING<15;FEW_METHODS<15
225,OPENJPA,999,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/ZipStreamMetaDataIterator.java,13,100,12,12,false,false,false,false,LOW_LOC<500;LOW_BRANCHING<15;FEW_METHODS<15
226,OPENJPA,999,openjpa-examples/openbooks/src/main/java/openbook/client/Images.java,13,61,4,3,false,false,false,false,LOW_LOC<500;LOW_BRANCHING<15;FEW_METHODS<15;FEW_PUBLIC_METHODS<7
227,OPENJPA,999,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/IngresDictionary.java,13,212,9,4,false,false,false,false,LOW_LOC<500;LOW_BRANCHING<15;FEW_METHODS<15;FEW_PUBLIC_METHODS<7
228,OPENJPA,999,openjpa-kernel/src/main/java/org/apache/openjpa/meta/InMemoryRelatedFieldOrder.java,13,55,5,5,false,false,false,false,LOW_LOC<500;LOW_BRANCHING<15;FEW_METHODS<15;FEW_PUBLIC_METHODS<7
229,OPENJPA,999,openjpa-examples/openbooks/src/main/java/openbook/tools/CommandProcessor.java,12,167,22,20,false,false,false,false,LOW_LOC<500
230,OPENJPA,999,openjpa-lib/src/main/java/org/apache/openjpa/lib/log/LogFactoryImpl.java,12,220,26,20,false,false,false,false,LOW_LOC<500
231,OPENJPA,999,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/validation/ValidatorImpl.java,12,223,18,13,false,false,false,false,LOW_LOC<500
232,OPENJPA,999,openjpa-examples/openbooks/src/main/java/openbook/domain/Range.java,12,84,10,10,false,false,false,false,LOW_LOC<500;FEW_METHODS<15
233,OPENJPA,999,openjpa-lib/src/main/java/org/apache/openjpa/lib/graph/Graph.java,12,99,12,12,false,false,false,false,LOW_LOC<500;FEW_METHODS<15
234,OPENJPA,999,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/JarFileURLMetaDataIterator.java,12,129,8,8,false,false,false,false,LOW_LOC<500;FEW_METHODS<15
235,OPENJPA,999,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/RandomAccessResultList.java,12,156,14,9,false,false,false,false,LOW_LOC<500;FEW_METHODS<15
236,OPENJPA,999,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/JavaSQLTypes.java,12,135,3,3,false,false,false,false,LOW_LOC<500;FEW_METHODS<15;FEW_PUBLIC_METHODS<7
237,OPENJPA,999,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/FillStrategy.java,12,171,14,13,true,false,false,false,LOW_LOC<500;FEW_METHODS<15;INTERFACE
238,OPENJPA,999,openjpa-examples/opentrader/src/main/java/org/apache/openjpa/trader/service/MockTradingService.java,12,137,18,16,false,false,false,false,LOW_LOC<500;LOW_BRANCHING<15
239,OPENJPA,999,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/DynamicSchemaFactory.java,12,159,24,22,false,false,false,false,LOW_LOC<500;LOW_BRANCHING<15
240,OPENJPA,999,openjpa-jest/src/main/java/org/apache/openjpa/json/JSONObject.java,12,162,18,12,false,false,false,false,LOW_LOC<500;LOW_BRANCHING<15
241,OPENJPA,999,openjpa-jest/src/main/java/org/apache/openjpa/persistence/jest/JSONObject.java,12,162,18,12,false,false,false,false,LOW_LOC<500;LOW_BRANCHING<15
242,OPENJPA,999,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/ConfiguringConnectionDecorator.java,12,103,15,11,false,false,false,false,LOW_LOC<500;LOW_BRANCHING<15
243,OPENJPA,999,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/DelegatingStatement.java,12,252,55,51,false,false,false,false,LOW_LOC<500;LOW_BRANCHING<15
244,OPENJPA,999,openjpa-examples/opentrader/src/main/java/org/apache/openjpa/trader/domain/Trade.java,12,90,11,10,false,false,false,false,LOW_LOC<500;LOW_BRANCHING<15;FEW_METHODS<15
245,OPENJPA,999,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/ValueTableJDBCSeq.java,12,122,9,7,false,false,false,false,LOW_LOC<500;LOW_BRANCHING<15;FEW_METHODS<15
246,OPENJPA,999,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/CollectionParam.java,12,159,14,13,false,false,false,false,LOW_LOC<500;LOW_BRANCHING<15;FEW_METHODS<15
247,OPENJPA,999,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/AbstractSequentialResultList.java,12,84,12,11,false,false,false,true,LOW_LOC<500;LOW_BRANCHING<15;FEW_METHODS<15;ABSTRACT_CLASS;LIKELY_SIMPLE_ROLE
248,OPENJPA,999,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/RefreshStrategyInstaller.java,12,93,7,6,false,false,false,false,LOW_LOC<500;LOW_BRANCHING<15;FEW_METHODS<15;FEW_PUBLIC_METHODS<7
249,OPENJPA,999,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/SimpleRegex.java,12,66,3,2,false,false,false,false,LOW_LOC<500;LOW_BRANCHING<15;FEW_METHODS<15;FEW_PUBLIC_METHODS<7
250,OPENJPA,999,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/QueryStatistics.java,12,266,61,55,true,false,false,false,LOW_LOC<500;LOW_BRANCHING<15;INTERFACE
251,OPENJPA,999,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/RelationHandlerMapTableFieldStrategy.java,11,258,18,17,false,false,false,false,LOW_LOC<500
252,OPENJPA,999,openjpa-jest/src/main/java/org/apache/openjpa/persistence/jest/XMLFormatter.java,11,412,22,8,false,false,false,false,LOW_LOC<500
253,OPENJPA,999,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/SavepointFieldManager.java,11,155,15,13,false,false,false,false,LOW_LOC<500
254,OPENJPA,999,openjpa-kernel/src/main/java/org/apache/openjpa/instrumentation/AbstractQueryCacheInstrument.java,11,174,24,22,false,false,false,true,LOW_LOC<500;ABSTRACT_CLASS;LIKELY_SIMPLE_ROLE
255,OPENJPA,999,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Aggregate.java,11,127,19,16,false,false,false,false,LOW_LOC<500;LOW_BRANCHING<15
256,OPENJPA,999,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/RelationMapInverseKeyFieldStrategy.java,11,174,22,19,false,false,false,false,LOW_LOC<500;LOW_BRANCHING<15
257,OPENJPA,999,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/RelationMapTableFieldStrategy.java,11,174,22,19,false,false,false,false,LOW_LOC<500;LOW_BRANCHING<15
258,OPENJPA,999,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/ColumnIO.java,11,155,34,24,false,false,false,false,LOW_LOC<500;LOW_BRANCHING<15
259,OPENJPA,999,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/DelegatingDataSource.java,11,111,18,16,false,false,false,false,LOW_LOC<500;LOW_BRANCHING<15
260,OPENJPA,999,openjpa-examples/opentrader/src/main/java/org/apache/openjpa/trader/domain/Tradable.java,11,103,15,13,false,false,false,true,LOW_LOC<500;LOW_BRANCHING<15;ABSTRACT_CLASS
261,OPENJPA,999,openjpa-lib/src/main/java/org/apache/openjpa/lib/log/AbstractLog.java,11,89,20,15,false,false,false,true,LOW_LOC<500;LOW_BRANCHING<15;ABSTRACT_CLASS;LIKELY_SIMPLE_ROLE
262,OPENJPA,999,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/Bytes.java,11,79,8,7,false,false,false,false,LOW_LOC<500;LOW_BRANCHING<15;FEW_METHODS<15
263,OPENJPA,999,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/MatchesExpression.java,11,108,6,5,false,false,false,false,LOW_LOC<500;LOW_BRANCHING<15;FEW_METHODS<15;FEW_PUBLIC_METHODS<7
264,OPENJPA,999,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/VersionMappingInfo.java,11,106,6,4,false,false,false,false,LOW_LOC<500;LOW_BRANCHING<15;FEW_METHODS<15;FEW_PUBLIC_METHODS<7
265,OPENJPA,999,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/EmbeddedClassStrategy.java,11,63,4,4,false,false,false,false,LOW_LOC<500;LOW_BRANCHING<15;FEW_METHODS<15;FEW_PUBLIC_METHODS<7
266,OPENJPA,999,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/Bootstrap.java,11,108,7,4,false,false,false,false,LOW_LOC<500;LOW_BRANCHING<15;FEW_METHODS<15;FEW_PUBLIC_METHODS<7
267,OPENJPA,999,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/InValueDiscriminatorStrategy.java,11,122,10,6,false,false,false,true,LOW_LOC<500;LOW_BRANCHING<15;FEW_METHODS<15;FEW_PUBLIC_METHODS<7;ABSTRACT_CLASS
268,OPENJPA,999,openjpa-lib/src/main/java/org/apache/openjpa/lib/graph/DepthFirstAnalysis.java,10,198,16,11,false,false,false,false,LOW_LOC<500
269,OPENJPA,999,openjpa-lib/src/main/java/org/apache/openjpa/lib/identifier/IdentifierUtilImpl.java,10,485,67,62,false,false,false,false,LOW_LOC<500
270,OPENJPA,999,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/StringUtil.java,10,253,18,16,false,false,false,false,LOW_LOC<500
271,OPENJPA,999,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/criteria/CompoundSelections.java,10,147,18,14,false,false,false,false,LOW_LOC<500
272,OPENJPA,999,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/criteria/PathImpl.java,10,208,24,20,false,false,false,false,LOW_LOC<500
273,OPENJPA,999,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/AbstractLinkedMap.java,10,310,48,23,false,false,false,true,LOW_LOC<500;ABSTRACT_CLASS;LIKELY_SIMPLE_ROLE
274,OPENJPA,999,openjpa-jest/src/main/java/org/apache/openjpa/persistence/jest/JESTContext.java,10,197,14,10,false,false,false,false,LOW_LOC<500;FEW_METHODS<15
275,OPENJPA,999,openjpa-jest/src/main/java/org/apache/openjpa/persistence/jest/MetamodelHelper.java,10,118,11,11,false,false,false,false,LOW_LOC<500;FEW_METHODS<15
276,OPENJPA,999,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/ValueMapDiscriminatorStrategy.java,10,124,7,2,false,false,false,false,LOW_LOC<500;FEW_METHODS<15;FEW_PUBLIC_METHODS<7
277,OPENJPA,999,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DetachedStateAttachStrategy.java,10,127,3,1,false,false,false,false,LOW_LOC<500;FEW_METHODS<15;FEW_PUBLIC_METHODS<7
